40 0.442876 -0.288197 -0.00582066 0.00090822 -0.000650196 -0.541119 C:/ChronoEngine/code/ChronoEngine/bin/data/cube.obj
41 0.60962 -0.380904 -0.0060026 0.000985027 -0.000568631 -0.476701 C:/ChronoEngine/code/ChronoEngine/bin/data/cube.obj
42 0.779673 -0.467562 -0.00619614 0.00102941 -0.000540361 -0.471714 C:/ChronoEngine/code/ChronoEngine/bin/data/cube.obj
43 0.959136 -0.52399 -0.00640835 0.0011846 -0.000121261 -0.126623 C:/ChronoEngine/code/ChronoEngine/bin/data/cube.obj
44 1.14924 -0.537826 -0.00664077 0.00123439 2.38185e-05 -0.0193377 C:/ChronoEngine/code/ChronoEngine/bin/data/cube.obj
45 1.34009 -0.540222 -0.00688414 0.00129164 -7.23193e-05 -0.0116541 C:/ChronoEngine/code/ChronoEngine/bin/data/cube.obj
46 1.53093 -0.541928 -0.00713767 0.00134648 -0.000111101 -0.0123447 C:/ChronoEngine/code/ChronoEngine/bin/data/cube.obj
47 1.72165 -0.537684 -0.00740281 0.0014115 -5.57483e-05 0.0539897 C:/ChronoEngine/code/ChronoEngine/bin/data/cube.obj
48 1.91209 -0.539155 -0.00767784 0.00144645 -0.000287321 -0.0821711 C:/ChronoEngine/code/ChronoEngine/bin/data/cube.obj
49 2.10272 -0.548125 -0.00796379 0.0015268 -0.000229094 -0.0146289 C:/ChronoEngine/code/ChronoEngine/bin/data/cube.obj
50 2.29342 -0.543419 -0.00826484 0.00160267 -0.000145975 0.0615931 C:/ChronoEngine/code/ChronoEngine/bin/data/cube.obj
51 1.92819 0.5 3.65504e-25 -8.38121e-24 -1.68626e-22 2.94463e-23 C:/ChronoEngine/code/ChronoEngine/bin/data/roller_M113.obj
52 0.964097 -0.2 2.58662e-25 -1.02196e-21 5.58403e-21 -3.40177e-23 C:/ChronoEngine/code/ChronoEngine/bin/data/roller_M113.obj
53 1.92819 -0.2 0 -9.18861e-101 3.72973e-34 -5.47533e-78 C:/ChronoEngine/code/ChronoEngine/bin/data/roller_M113.obj
54 2.89229 -0.2 1.66486e-25 1.31876e-21 -5.08837e-21 -2.50832e-22 C:/ChronoEngine/code/ChronoEngine/bin/data/roller_M113.obj
55 1.03552e-18 0.3 7.41454e-24 1.77488e-15 3.56848e-14 2.56448 C:/ChronoEngine/code/ChronoEngine/bin/data/sprocket_M113.obj
56 3.85652 0.3 2.07639e-24 0.00267959 -0.000925298 -0.141618 C:/ChronoEngine/code/ChronoEngine/bin/data/roller_M113.obj
