37 1.39774 0.286576 0.00884982 1.99362e-005 -0.000288542 3.10477 C:/ChronoEngine/code/ChronoEngine/bin/data/trackshoe_M113.obj
38 1.21634 0.287462 0.00884453 3.83686e-005 -0.000286531 -3.11453 C:/ChronoEngine/code/ChronoEngine/bin/data/trackshoe_M113.obj
39 1.03487 0.285484 0.0088384 2.91206e-005 -0.000287473 3.13634 C:/ChronoEngine/code/ChronoEngine/bin/data/trackshoe_M113.obj
40 0.853371 0.285749 0.00883291 3.1308e-005 -0.000287095 -3.13925 C:/ChronoEngine/code/ChronoEngine/bin/data/trackshoe_M113.obj
41 0.671885 0.287195 0.00882777 2.53634e-005 -0.000287531 3.12332 C:/ChronoEngine/code/ChronoEngine/bin/data/trackshoe_M113.obj
42 0.490404 0.28794 0.00882242 3.34504e-005 -0.00028655 -3.13154 C:/ChronoEngine/code/ChronoEngine/bin/data/trackshoe_M113.obj
43 0.308918 0.28838 0.00881699 2.62164e-005 -0.000287147 3.12669 C:/ChronoEngine/code/ChronoEngine/bin/data/trackshoe_M113.obj
44 0.127427 0.289978 0.00881191 2.96183e-005 -0.000286658 3.13889 C:/ChronoEngine/code/ChronoEngine/bin/data/trackshoe_M113.obj
45 -0.0524366 0.273064 0.0088016 8.38785e-005 -0.000275521 -2.95136 C:/ChronoEngine/code/ChronoEngine/bin/data/trackshoe_M113.obj
46 -0.203564 0.189649 0.00877315 0.000229556 -0.000173407 -2.32314 C:/ChronoEngine/code/ChronoEngine/bin/data/trackshoe_M113.obj
47 -0.276114 0.0332559 0.00872623 0.000287483 -3.09603e-006 -1.68714 C:/ChronoEngine/code/ChronoEngine/bin/data/trackshoe_M113.obj
48 -0.242323 -0.13607 0.00867888 0.000234403 0.00016627 -1.0605 C:/ChronoEngine/code/ChronoEngine/bin/data/trackshoe_M113.obj
49 -0.115362 -0.25277 0.00864953 9.0496e-005 0.000273339 -0.426119 C:/ChronoEngine/code/ChronoEngine/bin/data/trackshoe_M113.obj
